[2022-11-28T09:17:29.668Z] INFO  5cb42b3bd454-65/API: API Gateway server created.
[2022-11-28T09:17:29.668Z] INFO  5cb42b3bd454-65/API: Register route to '/'
[2022-11-28T09:17:29.678Z] INFO  5cb42b3bd454-65/API: 
[2022-11-28T09:17:29.722Z] INFO  5cb42b3bd454-65/AUTH: Waiting for service(s) 'api, webid'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/BACKUP: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.COLLECTION: Waiting for service(s) 'triplestore, ldp.resource'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.REGISTRY: Waiting for service(s) 'triplestore, ldp'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.ACTOR: Waiting for service(s) 'activitypub.collection, ldp, signature'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.OBJECT: Waiting for service(s) 'ldp.resource'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.ACTIVITY: Waiting for service(s) 'ldp.container, ldp'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.FOLLOW: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.INBOX: Waiting for service(s) 'activitypub.collection, triplestore, activitypub.registry'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.LIKE: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:29.723Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.REPLY: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.RELAY: Waiting for service(s) 'triplestore, jsonld, webfinger, activitypub, activitypub.follow, auth.account, ldp.container, ldp.registry'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.OUTBOX: Waiting for service(s) 'activitypub.object, activitypub.collection, activitypub.registry'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/ACTIVITYPUB.DISPATCH: Waiting for service(s) 'activitypub.collection'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/ACTIVITYPUB: Waiting for service(s) 'api'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/JSONLD: Waiting for service(s) 'api'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/LDP.CONTAINER: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/LDP: Waiting for service(s) 'ldp.container, ldp.resource, ldp.registry'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/MIRROR: Waiting for service(s) 'triplestore, webfinger, activitypub, activitypub.relay, void, auth.account, ldp.container, ldp.registry'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/SPARQLENDPOINT: Waiting for service(s) 'triplestore, api'...
[2022-11-28T09:17:29.724Z] INFO  5cb42b3bd454-65/TRIPLESTORE: Waiting for service(s) 'jsonld'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/VOID: Waiting for service(s) 'ldp.registry, api, triplestore, jsonld'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/WEBACL.RESOURCE: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/WEBACL: Waiting for service(s) 'api'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/WEBFINGER: Waiting for service(s) 'api, auth.account'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/FILE: Waiting for service(s) 'ldp'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/INFERENCE: Waiting for service(s) 'triplestore, ldp, jsonld'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/WEBID: Waiting for service(s) 'ldp.resource'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/AUTH.ACCOUNT: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/LDP.RESOURCE: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/WEBACL.GROUP: Waiting for service(s) 'triplestore, webacl.resource, ldp.container'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/LDP.REGISTRY: Waiting for service(s) 'ldp.container, api'...
[2022-11-28T09:17:29.725Z] INFO  5cb42b3bd454-65/LDP.CACHE: Waiting for service(s) 'ldp.container'...
[2022-11-28T09:17:29.730Z] INFO  5cb42b3bd454-65/REGISTRY: '$node' service is registered.
[2022-11-28T09:17:29.731Z] INFO  5cb42b3bd454-65/REGISTRY: 'auth.jwt' service is registered.
[2022-11-28T09:17:29.732Z] INFO  5cb42b3bd454-65/REGISTRY: 'core' service is registered.
[2022-11-28T09:17:29.733Z] INFO  5cb42b3bd454-65/REGISTRY: 'webacl.cache' service is registered.
[2022-11-28T09:17:29.733Z] INFO  5cb42b3bd454-65/REGISTRY: 'signature' service is registered.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/REGISTRY: 'triplestore.dataset' service is registered.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/$NODE: Service '$node' started.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/AUTH.JWT: Service 'auth.jwt' started.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/CORE: Service 'core' started.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/WEBACL.CACHE: Service 'webacl.cache' started.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/SIGNATURE: Service 'signature' started.
[2022-11-28T09:17:29.734Z] INFO  5cb42b3bd454-65/TRIPLESTORE.DATASET: Service 'triplestore.dataset' started.
[2022-11-28T09:17:29.738Z] INFO  5cb42b3bd454-65/API: API Gateway listening on http://0.0.0.0:3000
[2022-11-28T09:17:29.740Z] INFO  5cb42b3bd454-65/REGISTRY: 'api' service is registered.
[2022-11-28T09:17:29.740Z] INFO  5cb42b3bd454-65/API: Service 'api' started.
[2022-11-28T09:17:29.745Z] INFO  5cb42b3bd454-65/CACHER: Redis cacher connected.
[2022-11-28T09:17:30.724Z] INFO  5cb42b3bd454-65/ACTIVITYPUB: Service(s) 'api' are available.
[2022-11-28T09:17:30.725Z] INFO  5cb42b3bd454-65/REGISTRY: 'activitypub' service is registered.
[2022-11-28T09:17:30.725Z] INFO  5cb42b3bd454-65/ACTIVITYPUB: Service 'activitypub' started.
[2022-11-28T09:17:30.725Z] INFO  5cb42b3bd454-65/JSONLD: Service(s) 'api' are available.
[2022-11-28T09:17:30.734Z] INFO  5cb42b3bd454-65/WEBACL: Service(s) 'api' are available.
[2022-11-28T09:17:30.735Z] INFO  5cb42b3bd454-65/BROKER: Waiting for service(s) 'triplestore, auth'...
[2022-11-28T09:17:30.741Z] INFO  5cb42b3bd454-65/API: Register route to 'context.json'
[2022-11-28T09:17:30.744Z] INFO  5cb42b3bd454-65/API:      GET /context.json => <Function>
[2022-11-28T09:17:30.744Z] INFO  5cb42b3bd454-65/API: 
[2022-11-28T09:17:30.748Z] INFO  5cb42b3bd454-65/REGISTRY: 'jsonld' service is registered.
[2022-11-28T09:17:30.748Z] INFO  5cb42b3bd454-65/JSONLD: Service 'jsonld' started.
[2022-11-28T09:17:31.735Z] INFO  5cb42b3bd454-65/TRIPLESTORE: Service(s) 'jsonld' are available.
[2022-11-28T09:17:31.759Z] INFO  5cb42b3bd454-65/TRIPLESTORE.DATASET: Dataset localData doesn't exist. Creating it...
[2022-11-28T09:17:31.776Z] INFO  5cb42b3bd454-65/TRIPLESTORE.DATASET: 
[2022-11-28T09:17:32.234Z] INFO  5cb42b3bd454-80/BROKER: Moleculer v0.14.19 is starting...
[2022-11-28T09:17:32.235Z] INFO  5cb42b3bd454-80/BROKER: Namespace: <not defined>
[2022-11-28T09:17:32.235Z] INFO  5cb42b3bd454-80/BROKER: Node ID: 5cb42b3bd454-80
[2022-11-28T09:17:32.236Z] INFO  5cb42b3bd454-80/REGISTRY: Strategy: RoundRobinStrategy
[2022-11-28T09:17:32.236Z] INFO  5cb42b3bd454-80/REGISTRY: Discoverer: LocalDiscoverer
[2022-11-28T09:17:32.238Z] INFO  5cb42b3bd454-80/BROKER: Serializer: JSONSerializer
[2022-11-28T09:17:32.243Z] INFO  5cb42b3bd454-80/BROKER: Validator: FastestValidator
[2022-11-28T09:17:32.245Z] INFO  5cb42b3bd454-80/BROKER: Registered 15 middleware(s).
[2022-11-28T09:17:33.130Z] INFO  5cb42b3bd454-80/API: API Gateway server created.
[2022-11-28T09:17:33.131Z] INFO  5cb42b3bd454-80/API: Register route to '/'
[2022-11-28T09:17:33.140Z] INFO  5cb42b3bd454-80/API: 
[2022-11-28T09:17:33.180Z] INFO  5cb42b3bd454-80/AUTH: Waiting for service(s) 'api, webid'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/BACKUP: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.COLLECTION: Waiting for service(s) 'triplestore, ldp.resource'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.REGISTRY: Waiting for service(s) 'triplestore, ldp'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.ACTOR: Waiting for service(s) 'activitypub.collection, ldp, signature'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.OBJECT: Waiting for service(s) 'ldp.resource'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.ACTIVITY: Waiting for service(s) 'ldp.container, ldp'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.FOLLOW: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.INBOX: Waiting for service(s) 'activitypub.collection, triplestore, activitypub.registry'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.LIKE: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:33.181Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.REPLY: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.RELAY: Waiting for service(s) 'triplestore, jsonld, webfinger, activitypub, activitypub.follow, auth.account, ldp.container, ldp.registry'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.OUTBOX: Waiting for service(s) 'activitypub.object, activitypub.collection, activitypub.registry'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/ACTIVITYPUB.DISPATCH: Waiting for service(s) 'activitypub.collection'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/ACTIVITYPUB: Waiting for service(s) 'api'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/JSONLD: Waiting for service(s) 'api'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/LDP.CONTAINER: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/LDP: Waiting for service(s) 'ldp.container, ldp.resource, ldp.registry'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/MIRROR: Waiting for service(s) 'triplestore, webfinger, activitypub, activitypub.relay, void, auth.account, ldp.container, ldp.registry'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/SPARQLENDPOINT: Waiting for service(s) 'triplestore, api'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/TRIPLESTORE: Waiting for service(s) 'jsonld'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/VOID: Waiting for service(s) 'ldp.registry, api, triplestore, jsonld'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/WEBACL.RESOURCE: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/WEBACL: Waiting for service(s) 'api'...
[2022-11-28T09:17:33.182Z] INFO  5cb42b3bd454-80/WEBFINGER: Waiting for service(s) 'api, auth.account'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/FILE: Waiting for service(s) 'ldp'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/INFERENCE: Waiting for service(s) 'triplestore, ldp, jsonld'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/WEBID: Waiting for service(s) 'ldp.resource'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/AUTH.ACCOUNT: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/LDP.RESOURCE: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/WEBACL.GROUP: Waiting for service(s) 'triplestore, webacl.resource, ldp.container'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/LDP.REGISTRY: Waiting for service(s) 'ldp.container, api'...
[2022-11-28T09:17:33.183Z] INFO  5cb42b3bd454-80/LDP.CACHE: Waiting for service(s) 'ldp.container'...
[2022-11-28T09:17:33.188Z] INFO  5cb42b3bd454-80/REGISTRY: '$node' service is registered.
[2022-11-28T09:17:33.190Z] INFO  5cb42b3bd454-80/REGISTRY: 'auth.jwt' service is registered.
[2022-11-28T09:17:33.190Z] INFO  5cb42b3bd454-80/REGISTRY: 'core' service is registered.
[2022-11-28T09:17:33.191Z] INFO  5cb42b3bd454-80/REGISTRY: 'webacl.cache' service is registered.
[2022-11-28T09:17:33.192Z] INFO  5cb42b3bd454-80/REGISTRY: 'signature' service is registered.
[2022-11-28T09:17:33.192Z] INFO  5cb42b3bd454-80/REGISTRY: 'triplestore.dataset' service is registered.
[2022-11-28T09:17:33.192Z] INFO  5cb42b3bd454-80/$NODE: Service '$node' started.
[2022-11-28T09:17:33.192Z] INFO  5cb42b3bd454-80/AUTH.JWT: Service 'auth.jwt' started.
[2022-11-28T09:17:33.192Z] INFO  5cb42b3bd454-80/CORE: Service 'core' started.
[2022-11-28T09:17:33.193Z] INFO  5cb42b3bd454-80/WEBACL.CACHE: Service 'webacl.cache' started.
[2022-11-28T09:17:33.193Z] INFO  5cb42b3bd454-80/SIGNATURE: Service 'signature' started.
[2022-11-28T09:17:33.193Z] INFO  5cb42b3bd454-80/TRIPLESTORE.DATASET: Service 'triplestore.dataset' started.
[2022-11-28T09:17:33.196Z] INFO  5cb42b3bd454-80/API: API Gateway listening on http://0.0.0.0:3000
[2022-11-28T09:17:33.198Z] INFO  5cb42b3bd454-80/REGISTRY: 'api' service is registered.
[2022-11-28T09:17:33.199Z] INFO  5cb42b3bd454-80/API: Service 'api' started.
[2022-11-28T09:17:33.207Z] INFO  5cb42b3bd454-80/CACHER: Redis cacher connected.
[2022-11-28T09:17:34.183Z] INFO  5cb42b3bd454-80/ACTIVITYPUB: Service(s) 'api' are available.
[2022-11-28T09:17:34.183Z] INFO  5cb42b3bd454-80/REGISTRY: 'activitypub' service is registered.
[2022-11-28T09:17:34.184Z] INFO  5cb42b3bd454-80/ACTIVITYPUB: Service 'activitypub' started.
[2022-11-28T09:17:34.184Z] INFO  5cb42b3bd454-80/JSONLD: Service(s) 'api' are available.
[2022-11-28T09:17:34.191Z] INFO  5cb42b3bd454-80/WEBACL: Service(s) 'api' are available.
[2022-11-28T09:17:34.192Z] INFO  5cb42b3bd454-80/BROKER: Waiting for service(s) 'triplestore, auth'...
[2022-11-28T09:17:34.199Z] INFO  5cb42b3bd454-80/API: Register route to 'context.json'
[2022-11-28T09:17:34.202Z] INFO  5cb42b3bd454-80/API:      GET /context.json => <Function>
[2022-11-28T09:17:34.202Z] INFO  5cb42b3bd454-80/API: 
[2022-11-28T09:17:34.205Z] INFO  5cb42b3bd454-80/REGISTRY: 'jsonld' service is registered.
[2022-11-28T09:17:34.206Z] INFO  5cb42b3bd454-80/JSONLD: Service 'jsonld' started.
[2022-11-28T09:17:35.192Z] INFO  5cb42b3bd454-80/TRIPLESTORE: Service(s) 'jsonld' are available.
[2022-11-28T09:17:35.216Z] INFO  5cb42b3bd454-80/TRIPLESTORE.DATASET: Dataset localData doesn't exist. Creating it...
[2022-11-28T09:17:35.234Z] INFO  5cb42b3bd454-80/TRIPLESTORE.DATASET: 
[2022-11-28T09:17:35.686Z] INFO  5cb42b3bd454-95/BROKER: Moleculer v0.14.19 is starting...
[2022-11-28T09:17:35.688Z] INFO  5cb42b3bd454-95/BROKER: Namespace: <not defined>
[2022-11-28T09:17:35.688Z] INFO  5cb42b3bd454-95/BROKER: Node ID: 5cb42b3bd454-95
[2022-11-28T09:17:35.689Z] INFO  5cb42b3bd454-95/REGISTRY: Strategy: RoundRobinStrategy
[2022-11-28T09:17:35.690Z] INFO  5cb42b3bd454-95/REGISTRY: Discoverer: LocalDiscoverer
[2022-11-28T09:17:35.691Z] INFO  5cb42b3bd454-95/BROKER: Serializer: JSONSerializer
[2022-11-28T09:17:35.697Z] INFO  5cb42b3bd454-95/BROKER: Validator: FastestValidator
[2022-11-28T09:17:35.698Z] INFO  5cb42b3bd454-95/BROKER: Registered 15 middleware(s).
[2022-11-28T09:17:36.585Z] INFO  5cb42b3bd454-95/API: API Gateway server created.
[2022-11-28T09:17:36.585Z] INFO  5cb42b3bd454-95/API: Register route to '/'
[2022-11-28T09:17:36.595Z] INFO  5cb42b3bd454-95/API: 
[2022-11-28T09:17:36.636Z] INFO  5cb42b3bd454-95/AUTH: Waiting for service(s) 'api, webid'...
[2022-11-28T09:17:36.636Z] INFO  5cb42b3bd454-95/BACKUP: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.COLLECTION: Waiting for service(s) 'triplestore, ldp.resource'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.REGISTRY: Waiting for service(s) 'triplestore, ldp'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.ACTOR: Waiting for service(s) 'activitypub.collection, ldp, signature'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.OBJECT: Waiting for service(s) 'ldp.resource'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.ACTIVITY: Waiting for service(s) 'ldp.container, ldp'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.FOLLOW: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.INBOX: Waiting for service(s) 'activitypub.collection, triplestore, activitypub.registry'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.LIKE: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.REPLY: Waiting for service(s) 'activitypub.outbox, activitypub.collection'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.RELAY: Waiting for service(s) 'triplestore, jsonld, webfinger, activitypub, activitypub.follow, auth.account, ldp.container, ldp.registry'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.OUTBOX: Waiting for service(s) 'activitypub.object, activitypub.collection, activitypub.registry'...
[2022-11-28T09:17:36.637Z] INFO  5cb42b3bd454-95/ACTIVITYPUB.DISPATCH: Waiting for service(s) 'activitypub.collection'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/ACTIVITYPUB: Waiting for service(s) 'api'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/JSONLD: Waiting for service(s) 'api'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/LDP.CONTAINER: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/LDP: Waiting for service(s) 'ldp.container, ldp.resource, ldp.registry'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/MIRROR: Waiting for service(s) 'triplestore, webfinger, activitypub, activitypub.relay, void, auth.account, ldp.container, ldp.registry'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/SPARQLENDPOINT: Waiting for service(s) 'triplestore, api'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/TRIPLESTORE: Waiting for service(s) 'jsonld'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/VOID: Waiting for service(s) 'ldp.registry, api, triplestore, jsonld'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/WEBACL.RESOURCE: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/WEBACL: Waiting for service(s) 'api'...
[2022-11-28T09:17:36.638Z] INFO  5cb42b3bd454-95/WEBFINGER: Waiting for service(s) 'api, auth.account'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/FILE: Waiting for service(s) 'ldp'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/INFERENCE: Waiting for service(s) 'triplestore, ldp, jsonld'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/WEBID: Waiting for service(s) 'ldp.resource'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/AUTH.ACCOUNT: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/LDP.RESOURCE: Waiting for service(s) 'triplestore, jsonld'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/WEBACL.GROUP: Waiting for service(s) 'triplestore, webacl.resource, ldp.container'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/LDP.REGISTRY: Waiting for service(s) 'ldp.container, api'...
[2022-11-28T09:17:36.639Z] INFO  5cb42b3bd454-95/LDP.CACHE: Waiting for service(s) 'ldp.container'...
[2022-11-28T09:17:36.644Z] INFO  5cb42b3bd454-95/REGISTRY: '$node' service is registered.
[2022-11-28T09:17:36.646Z] INFO  5cb42b3bd454-95/REGISTRY: 'auth.jwt' service is registered.
[2022-11-28T09:17:36.646Z] INFO  5cb42b3bd454-95/REGISTRY: 'core' service is registered.
[2022-11-28T09:17:36.647Z] INFO  5cb42b3bd454-95/REGISTRY: 'webacl.cache' service is registered.
[2022-11-28T09:17:36.648Z] INFO  5cb42b3bd454-95/REGISTRY: 'signature' service is registered.
[2022-11-28T09:17:36.649Z] INFO  5cb42b3bd454-95/REGISTRY: 'triplestore.dataset' service is registered.
[2022-11-28T09:17:36.650Z] INFO  5cb42b3bd454-95/$NODE: Service '$node' started.
[2022-11-28T09:17:36.650Z] INFO  5cb42b3bd454-95/AUTH.JWT: Service 'auth.jwt' started.
[2022-11-28T09:17:36.650Z] INFO  5cb42b3bd454-95/CORE: Service 'core' started.
[2022-11-28T09:17:36.650Z] INFO  5cb42b3bd454-95/WEBACL.CACHE: Service 'webacl.cache' started.
[2022-11-28T09:17:36.650Z] INFO  5cb42b3bd454-95/SIGNATURE: Service 'signature' started.
[2022-11-28T09:17:36.650Z] INFO  5cb42b3bd454-95/TRIPLESTORE.DATASET: Service 'triplestore.dataset' started.
[2022-11-28T09:17:36.654Z] INFO  5cb42b3bd454-95/API: API Gateway listening on http://0.0.0.0:3000
[2022-11-28T09:17:36.656Z] INFO  5cb42b3bd454-95/REGISTRY: 'api' service is registered.
[2022-11-28T09:17:36.657Z] INFO  5cb42b3bd454-95/API: Service 'api' started.
[2022-11-28T09:17:36.663Z] INFO  5cb42b3bd454-95/CACHER: Redis cacher connected.
[2022-11-28T09:17:37.640Z] INFO  5cb42b3bd454-95/ACTIVITYPUB: Service(s) 'api' are available.
[2022-11-28T09:17:37.640Z] INFO  5cb42b3bd454-95/REGISTRY: 'activitypub' service is registered.
[2022-11-28T09:17:37.641Z] INFO  5cb42b3bd454-95/ACTIVITYPUB: Service 'activitypub' started.
[2022-11-28T09:17:37.641Z] INFO  5cb42b3bd454-95/JSONLD: Service(s) 'api' are available.
[2022-11-28T09:17:37.650Z] INFO  5cb42b3bd454-95/WEBACL: Service(s) 'api' are available.
[2022-11-28T09:17:37.650Z] INFO  5cb42b3bd454-95/BROKER: Waiting for service(s) 'triplestore, auth'...
[2022-11-28T09:17:37.659Z] INFO  5cb42b3bd454-95/API: Register route to 'context.json'
[2022-11-28T09:17:37.663Z] INFO  5cb42b3bd454-95/API:      GET /context.json => <Function>
[2022-11-28T09:17:37.663Z] INFO  5cb42b3bd454-95/API: 
[2022-11-28T09:17:37.667Z] INFO  5cb42b3bd454-95/REGISTRY: 'jsonld' service is registered.
[2022-11-28T09:17:37.668Z] INFO  5cb42b3bd454-95/JSONLD: Service 'jsonld' started.
[2022-11-28T09:17:38.650Z] INFO  5cb42b3bd454-95/TRIPLESTORE: Service(s) 'jsonld' are available.
[2022-11-28T09:17:38.673Z] INFO  5cb42b3bd454-95/TRIPLESTORE.DATASET: Dataset localData doesn't exist. Creating it...
[2022-11-28T09:17:38.687Z] INFO  5cb42b3bd454-95/TRIPLESTORE.DATASET: 
[2022-11-28T09:17:39.126Z] INFO  5cb42b3bd454-110/BROKER: Moleculer v0.14.19 is starting...
[2022-11-28T09:17:39.128Z] INFO  5cb42b3bd454-110/BROKER: Namespace: <not defined>
[2022-11-28T09:17:39.128Z] INFO  5cb42b3bd454-110/BROKER: Node ID: 5cb42b3bd454-110
[2022-11-28T09:17:39.129Z] INFO  5cb42b3bd454-110/REGISTRY: Strategy: RoundRobinStrategy
[2022-11-28T09:17:39.130Z] INFO  5cb42b3bd454-110/REGISTRY: Discoverer: LocalDiscoverer
[2022-11-28T09:17:39.131Z] INFO  5cb42b3bd454-110/BROKER: Serializer: JSONSerializer
[2022-11-28T09:17:39.137Z] INFO  5cb42b3bd454-110/BROKER: Validator: FastestValidator
[2022-11-28T09:17:39.138Z] INFO  5cb42b3bd454-110/BROKER: Registered 15 middleware(s).
[2022-11-28T09:17:40.008Z] INFO  5cb42b3bd454-110/API: API Gateway server created.
[2022-11-28T09:17:40.009Z] INFO  5cb42b3bd454-110/API: Register route to '/'
[2022-11-28T09:17:40.019Z] INFO  5cb42b3bd454-110/API: 
[2022-11-28T09:17:40.058Z] INFO  5cb42b3bd454-110/AUTH: Waiting for service(s) 'api, webid'...
[2022-11-28T09:17:40.059Z] INFO  5cb42b3bd454-110/BACKUP: Waiting for service(s) 'triplestore'...
[2022-11-28T09:17:40.059Z] INFO  5cb42b3bd454-110/ACTIVITYPUB.COLLECTION: Waiting for service(s) 'triplestore, ldp.resource'...
[2022-11-28T09:17:40.059Z] INFO  5cb42b3bd454-110/ACTIVITYPUB.REGISTRY: Waiting for service(s) 'triplestore, ldp'...
[2022-11-28T09:17:40.060Z] INFO  5cb42b3bd454-110/ACTIVITYPUB.ACTOR: Waiting for service(s) 'activitypub.collection, ldp, signature'...
